target_child_name,speaker_role,type,grouped_age_interval,start_age_in_months,num_senses,multiple_senses
Violet,Caregiver,boat+n,"(30,36]",30,1,FALSE
Violet,Caregiver,boat+n,"(36,42]",36,1,FALSE
Violet,Caregiver,boat+n,"(42,48]",42,1,FALSE
Violet,Caregiver,book+n,"(12,18]",12,3,TRUE
Violet,Caregiver,book+n,"(18,24]",18,2,TRUE
Violet,Caregiver,book+n,"(24,30]",24,2,TRUE
Violet,Caregiver,book+n,"(30,36]",30,2,TRUE
Violet,Caregiver,book+n,"(36,42]",36,2,TRUE
Violet,Caregiver,book+n,"(42,48]",42,2,TRUE
Violet,Caregiver,boot+n,"(12,18]",12,1,FALSE
Violet,Caregiver,boot+n,"(18,24]",18,1,FALSE
Violet,Caregiver,boot+n,"(24,30]",24,1,FALSE
Violet,Caregiver,bottle+n,"(24,30]",24,1,FALSE
Violet,Caregiver,bowl+n,"(12,18]",12,1,FALSE
Violet,Caregiver,bowl+n,"(30,36]",30,3,TRUE
Violet,Caregiver,box+n,"(12,18]",12,1,FALSE
Violet,Caregiver,box+n,"(18,24]",18,1,FALSE
Violet,Caregiver,box+n,"(24,30]",24,1,FALSE
Violet,Caregiver,box+n,"(30,36]",30,2,TRUE
Violet,Caregiver,box+n,"(36,42]",36,1,FALSE
Violet,Caregiver,boy+n,"(18,24]",18,1,FALSE
Violet,Caregiver,boy+n,"(24,30]",24,1,FALSE
Violet,Caregiver,boy+n,"(30,36]",30,1,FALSE
Violet,Caregiver,bread+n,"(12,18]",12,1,FALSE
Violet,Caregiver,bread+n,"(18,24]",18,1,FALSE
Violet,Caregiver,bread+n,"(24,30]",24,1,FALSE
Violet,Caregiver,bread+n,"(36,42]",36,1,FALSE
Violet,Caregiver,break+v,"(24,30]",24,3,TRUE
Violet,Caregiver,break+v,"(30,36]",30,1,FALSE
Violet,Caregiver,breakfast+n,"(12,18]",12,1,FALSE
Violet,Caregiver,breakfast+n,"(18,24]",18,1,FALSE
Violet,Caregiver,breakfast+n,"(24,30]",24,1,FALSE
Violet,Caregiver,breakfast+n,"(30,36]",30,1,FALSE
Violet,Caregiver,breakfast+n,"(36,42]",36,1,FALSE
Violet,Caregiver,bring+v,"(12,18]",12,2,TRUE
Violet,Caregiver,bring+v,"(18,24]",18,1,FALSE
Violet,Caregiver,bring+v,"(24,30]",24,2,TRUE
Violet,Caregiver,bring+v,"(30,36]",30,3,TRUE
Violet,Caregiver,bring+v,"(36,42]",36,1,FALSE
Violet,Caregiver,bring+v,"(42,48]",42,4,TRUE
Violet,Caregiver,broom+n,"(12,18]",12,1,FALSE
Violet,Caregiver,broom+n,"(18,24]",18,1,FALSE
Violet,Caregiver,brother+n,"(18,24]",18,1,FALSE
Violet,Caregiver,brother+n,"(24,30]",24,1,FALSE
Violet,Caregiver,brother+n,"(30,36]",30,1,FALSE
Violet,Caregiver,brother+n,"(42,48]",42,1,FALSE
Violet,Caregiver,brown+a,"(12,18]",12,1,FALSE
Violet,Caregiver,brown+a,"(18,24]",18,1,FALSE
Violet,Caregiver,brown+a,"(24,30]",24,1,FALSE
Violet,Caregiver,brown+a,"(30,36]",30,1,FALSE
Violet,Caregiver,brown+a,"(42,48]",42,1,FALSE
Violet,Caregiver,bubble+n,"(36,42]",36,1,FALSE
Violet,Caregiver,bubble+n,"(42,48]",42,1,FALSE
Violet,Caregiver,bug+n,"(18,24]",18,1,FALSE
Violet,Caregiver,bug+n,"(24,30]",24,2,TRUE
Violet,Caregiver,bug+n,"(30,36]",30,1,FALSE
Violet,Caregiver,bug+n,"(42,48]",42,1,FALSE
Violet,Caregiver,bump+n,"(30,36]",30,1,FALSE
Violet,Caregiver,bunny+n,"(12,18]",12,1,FALSE
Violet,Caregiver,bunny+n,"(18,24]",18,1,FALSE
Violet,Caregiver,bunny+n,"(24,30]",24,1,FALSE
Violet,Caregiver,bunny+n,"(30,36]",30,1,FALSE
Violet,Caregiver,bunny+n,"(42,48]",42,1,FALSE
Violet,Caregiver,butter+n,"(12,18]",12,1,FALSE
Violet,Caregiver,butter+n,"(18,24]",18,1,FALSE
Violet,Caregiver,butter+n,"(24,30]",24,1,FALSE
Violet,Caregiver,butter+n,"(30,36]",30,1,FALSE
Violet,Caregiver,butter+n,"(36,42]",36,1,FALSE
Violet,Caregiver,butter+n,"(42,48]",42,1,FALSE
Violet,Caregiver,button+n,"(12,18]",12,1,FALSE
Violet,Caregiver,button+n,"(18,24]",18,1,FALSE
Violet,Caregiver,button+n,"(24,30]",24,1,FALSE
Violet,Caregiver,button+n,"(30,36]",30,1,FALSE
Violet,Caregiver,button+n,"(36,42]",36,1,FALSE
Violet,Caregiver,buy+v,"(12,18]",12,1,FALSE
Violet,Caregiver,buy+v,"(24,30]",24,1,FALSE
Violet,Caregiver,buy+v,"(30,36]",30,1,FALSE
Violet,Caregiver,buy+v,"(36,42]",36,1,FALSE
Violet,Caregiver,buy+v,"(42,48]",42,1,FALSE
Violet,Caregiver,by+r,"(30,36]",30,1,FALSE
Violet,Caregiver,by+r,"(42,48]",42,1,FALSE
Violet,Caregiver,cake+n,"(18,24]",18,1,FALSE
Violet,Caregiver,cake+n,"(24,30]",24,2,TRUE
Violet,Caregiver,cake+n,"(30,36]",30,1,FALSE
Violet,Caregiver,camera+n,"(12,18]",12,1,FALSE
Violet,Caregiver,camera+n,"(18,24]",18,2,TRUE
Violet,Caregiver,camera+n,"(24,30]",24,2,TRUE
Violet,Caregiver,camera+n,"(30,36]",30,1,FALSE
Violet,Caregiver,camera+n,"(36,42]",36,1,FALSE
Violet,Caregiver,camera+n,"(42,48]",42,1,FALSE
Violet,Caregiver,candy+n,"(18,24]",18,1,FALSE
Violet,Caregiver,candy+n,"(24,30]",24,1,FALSE
Violet,Caregiver,candy+n,"(30,36]",30,1,FALSE
Violet,Caregiver,candy+n,"(36,42]",36,1,FALSE
Violet,Caregiver,car+n,"(12,18]",12,1,FALSE
Violet,Caregiver,car+n,"(18,24]",18,1,FALSE
Violet,Caregiver,car+n,"(24,30]",24,1,FALSE
Violet,Caregiver,car+n,"(30,36]",30,1,FALSE
Violet,Caregiver,car+n,"(36,42]",36,1,FALSE
Violet,Caregiver,car+n,"(42,48]",42,1,FALSE
Violet,Caregiver,careful+a,"(42,48]",42,1,FALSE
Violet,Caregiver,carrot+n,"(12,18]",12,1,FALSE
Violet,Caregiver,carrot+n,"(18,24]",18,1,FALSE
Violet,Caregiver,carrot+n,"(30,36]",30,1,FALSE
Violet,Caregiver,carry+v,"(18,24]",18,1,FALSE
Violet,Caregiver,carry+v,"(24,30]",24,3,TRUE
Violet,Caregiver,carry+v,"(30,36]",30,1,FALSE
Violet,Caregiver,carry+v,"(42,48]",42,1,FALSE
Violet,Caregiver,cat+n,"(12,18]",12,1,FALSE
Violet,Caregiver,cat+n,"(18,24]",18,1,FALSE
Violet,Caregiver,cat+n,"(24,30]",24,1,FALSE
Violet,Caregiver,cat+n,"(30,36]",30,1,FALSE
Violet,Caregiver,cat+n,"(36,42]",36,1,FALSE
Violet,Caregiver,cat+n,"(42,48]",42,1,FALSE
Violet,Caregiver,catch+v,"(18,24]",18,2,TRUE
Violet,Caregiver,catch+v,"(24,30]",24,4,TRUE
Violet,Caregiver,catch+v,"(30,36]",30,2,TRUE
Violet,Caregiver,catch+v,"(42,48]",42,1,FALSE
Violet,Caregiver,cereal+n,"(18,24]",18,1,FALSE
Violet,Caregiver,cereal+n,"(24,30]",24,1,FALSE
Violet,Caregiver,cereal+n,"(30,36]",30,1,FALSE
Violet,Caregiver,chair+n,"(12,18]",12,1,FALSE
Violet,Caregiver,chair+n,"(18,24]",18,1,FALSE
Violet,Caregiver,chair+n,"(24,30]",24,1,FALSE
Violet,Caregiver,chair+n,"(30,36]",30,1,FALSE
Violet,Caregiver,chase+v,"(30,36]",30,1,FALSE
Violet,Caregiver,cheek+n,"(24,30]",24,1,FALSE
Violet,Caregiver,cheek+n,"(42,48]",42,1,FALSE
Violet,Caregiver,cheese+n,"(24,30]",24,1,FALSE
Violet,Caregiver,cheese+n,"(30,36]",30,1,FALSE
Violet,Caregiver,chicken+n,"(18,24]",18,1,FALSE
Violet,Caregiver,chicken+n,"(30,36]",30,1,FALSE
Violet,Caregiver,chicken+n,"(42,48]",42,1,FALSE
Violet,Caregiver,child+n,"(24,30]",24,1,FALSE
Violet,Caregiver,child+n,"(30,36]",30,1,FALSE
Violet,Caregiver,child+n,"(42,48]",42,1,FALSE
Violet,Caregiver,chin+n,"(24,30]",24,1,FALSE
Violet,Caregiver,chin+n,"(30,36]",30,1,FALSE
Violet,Caregiver,chocolate+n,"(24,30]",24,1,FALSE
Violet,Caregiver,chocolate+n,"(30,36]",30,1,FALSE
Violet,Caregiver,chocolate+n,"(36,42]",36,1,FALSE
Violet,Caregiver,chocolate+n,"(42,48]",42,1,FALSE
Violet,Caregiver,circus+n,"(30,36]",30,2,TRUE
Violet,Caregiver,clean+a,"(12,18]",12,1,FALSE
Violet,Caregiver,clean+a,"(30,36]",30,1,FALSE
Violet,Caregiver,clean+a,"(42,48]",42,1,FALSE
Violet,Caregiver,clean+v,"(12,18]",12,3,TRUE
Violet,Caregiver,clean+v,"(24,30]",24,1,FALSE
Violet,Caregiver,clean+v,"(30,36]",30,1,FALSE
Violet,Caregiver,clean+v,"(36,42]",36,1,FALSE
Violet,Caregiver,climb+v,"(24,30]",24,1,FALSE
Violet,Caregiver,climb+v,"(30,36]",30,2,TRUE
Violet,Caregiver,climb+v,"(42,48]",42,2,TRUE
Violet,Caregiver,clock+n,"(12,18]",12,1,FALSE
Violet,Caregiver,clock+n,"(18,24]",18,1,FALSE
Violet,Caregiver,clock+n,"(24,30]",24,1,FALSE
Violet,Caregiver,close+a,"(24,30]",24,1,FALSE
Violet,Caregiver,close+a,"(30,36]",30,2,TRUE
Violet,Caregiver,close+a,"(36,42]",36,1,FALSE
Violet,Caregiver,close+v,"(18,24]",18,1,FALSE
Violet,Caregiver,close+v,"(24,30]",24,1,FALSE
Violet,Caregiver,closet+n,"(18,24]",18,2,TRUE
Violet,Caregiver,closet+n,"(24,30]",24,1,FALSE
Violet,Caregiver,cloud+n,"(18,24]",18,1,FALSE
Violet,Caregiver,cloud+n,"(24,30]",24,2,TRUE
Violet,Caregiver,cloud+n,"(30,36]",30,1,FALSE
Violet,Caregiver,clown+n,"(18,24]",18,1,FALSE
Violet,Caregiver,clown+n,"(24,30]",24,1,FALSE
Violet,Caregiver,clown+n,"(30,36]",30,1,FALSE
Violet,Caregiver,coat+n,"(12,18]",12,1,FALSE
Violet,Caregiver,coat+n,"(18,24]",18,1,FALSE
Violet,Caregiver,coat+n,"(30,36]",30,1,FALSE
Violet,Caregiver,coffee+n,"(12,18]",12,1,FALSE
Violet,Caregiver,coffee+n,"(24,30]",24,1,FALSE
Violet,Caregiver,coffee+n,"(42,48]",42,1,FALSE
Violet,Caregiver,cold+a,"(12,18]",12,1,FALSE
Violet,Caregiver,cold+a,"(24,30]",24,1,FALSE
Violet,Caregiver,cold+a,"(36,42]",36,1,FALSE
Violet,Caregiver,cold+n,"(12,18]",12,1,FALSE
Violet,Caregiver,cold+n,"(24,30]",24,1,FALSE
Violet,Caregiver,cold+n,"(36,42]",36,1,FALSE
Violet,Caregiver,cook+n,"(30,36]",30,1,FALSE
Violet,Caregiver,cook+v,"(24,30]",24,1,FALSE
Violet,Caregiver,cookie+n,"(12,18]",12,1,FALSE
Violet,Caregiver,cookie+n,"(24,30]",24,1,FALSE
Violet,Caregiver,cookie+n,"(30,36]",30,1,FALSE
Violet,Caregiver,corn+n,"(36,42]",36,1,FALSE
Violet,Caregiver,couch+n,"(24,30]",24,1,FALSE
Violet,Caregiver,couch+n,"(30,36]",30,1,FALSE
Violet,Caregiver,couch+n,"(36,42]",36,1,FALSE
Violet,Caregiver,couch+n,"(42,48]",42,1,FALSE
Violet,Caregiver,cover+v,"(30,36]",30,1,FALSE
Violet,Caregiver,cow+n,"(12,18]",12,1,FALSE
Violet,Caregiver,cow+n,"(18,24]",18,3,TRUE
Violet,Caregiver,cow+n,"(24,30]",24,2,TRUE
Violet,Caregiver,cow+n,"(30,36]",30,1,FALSE
Violet,Caregiver,cow+n,"(42,48]",42,2,TRUE
Violet,Caregiver,cracker+n,"(12,18]",12,1,FALSE
Violet,Caregiver,cracker+n,"(30,36]",30,1,FALSE
Violet,Caregiver,cracker+n,"(36,42]",36,1,FALSE
Violet,Caregiver,crayon+n,"(12,18]",12,1,FALSE
Violet,Caregiver,crayon+n,"(18,24]",18,1,FALSE
Violet,Caregiver,crayon+n,"(24,30]",24,1,FALSE
Violet,Caregiver,crayon+n,"(30,36]",30,1,FALSE
Violet,Caregiver,cry+v,"(30,36]",30,1,FALSE
Violet,Caregiver,cry+v,"(42,48]",42,2,TRUE
Violet,Caregiver,cup+n,"(12,18]",12,1,FALSE
Violet,Caregiver,cup+n,"(18,24]",18,1,FALSE
Violet,Caregiver,cup+n,"(24,30]",24,2,TRUE
Violet,Caregiver,cup+n,"(36,42]",36,2,TRUE
Violet,Caregiver,cup+n,"(42,48]",42,1,FALSE
Violet,Caregiver,cut+v,"(18,24]",18,1,FALSE
Violet,Caregiver,cut+v,"(24,30]",24,3,TRUE
Violet,Caregiver,cut+v,"(30,36]",30,1,FALSE
Violet,Caregiver,cut+v,"(42,48]",42,2,TRUE
Violet,Caregiver,cute+a,"(18,24]",18,2,TRUE
Violet,Caregiver,cute+a,"(24,30]",24,1,FALSE
Violet,Caregiver,cute+a,"(30,36]",30,1,FALSE
Violet,Caregiver,cute+a,"(42,48]",42,1,FALSE
Violet,Caregiver,daddy+n,"(12,18]",12,1,FALSE
Violet,Caregiver,daddy+n,"(18,24]",18,1,FALSE
Violet,Caregiver,daddy+n,"(24,30]",24,1,FALSE
Violet,Caregiver,daddy+n,"(30,36]",30,1,FALSE
Violet,Caregiver,daddy+n,"(36,42]",36,1,FALSE
Violet,Caregiver,daddy+n,"(42,48]",42,1,FALSE
Violet,Caregiver,dance+n,"(12,18]",12,1,FALSE
Violet,Caregiver,dance+n,"(24,30]",24,1,FALSE
Violet,Caregiver,dance+n,"(36,42]",36,1,FALSE
Violet,Caregiver,dance+v,"(42,48]",42,2,TRUE
Violet,Caregiver,dark+a,"(24,30]",24,1,FALSE
Violet,Caregiver,dark+a,"(42,48]",42,1,FALSE
Violet,Caregiver,dark+n,"(36,42]",36,1,FALSE
Violet,Caregiver,day+n,"(12,18]",12,3,TRUE
Violet,Caregiver,day+n,"(18,24]",18,3,TRUE
Violet,Caregiver,day+n,"(24,30]",24,4,TRUE
Violet,Caregiver,day+n,"(30,36]",30,5,TRUE
Violet,Caregiver,day+n,"(36,42]",36,3,TRUE
Violet,Caregiver,day+n,"(42,48]",42,3,TRUE
Violet,Caregiver,diaper+n,"(12,18]",12,1,FALSE
Violet,Caregiver,diaper+n,"(18,24]",18,1,FALSE
Violet,Caregiver,diaper+n,"(24,30]",24,1,FALSE
Violet,Caregiver,dinner+n,"(24,30]",24,1,FALSE
Violet,Caregiver,dinner+n,"(42,48]",42,1,FALSE
Violet,Caregiver,dirty+a,"(12,18]",12,1,FALSE
Violet,Caregiver,dirty+a,"(18,24]",18,1,FALSE
Violet,Caregiver,dirty+a,"(24,30]",24,1,FALSE
Violet,Caregiver,dirty+a,"(30,36]",30,1,FALSE
Violet,Caregiver,dirty+v,"(24,30]",24,1,FALSE
Violet,Caregiver,dish+n,"(24,30]",24,1,FALSE
Violet,Caregiver,dish+n,"(30,36]",30,1,FALSE
Violet,Caregiver,dish+n,"(36,42]",36,1,FALSE
Violet,Caregiver,do+v,"(12,18]",12,4,TRUE
Violet,Caregiver,do+v,"(18,24]",18,4,TRUE
Violet,Caregiver,do+v,"(24,30]",24,4,TRUE
Violet,Caregiver,do+v,"(30,36]",30,2,TRUE
Violet,Caregiver,do+v,"(36,42]",36,1,FALSE
Violet,Caregiver,do+v,"(42,48]",42,6,TRUE
Violet,Caregiver,dog+n,"(12,18]",12,1,FALSE
Violet,Caregiver,dog+n,"(18,24]",18,1,FALSE
Violet,Caregiver,dog+n,"(24,30]",24,1,FALSE
Violet,Caregiver,dog+n,"(30,36]",30,1,FALSE
Violet,Caregiver,dog+n,"(36,42]",36,1,FALSE
Violet,Caregiver,dog+n,"(42,48]",42,1,FALSE
Violet,Caregiver,doll+n,"(12,18]",12,1,FALSE
Violet,Caregiver,doll+n,"(42,48]",42,1,FALSE
Violet,Caregiver,donkey+n,"(24,30]",24,1,FALSE
Violet,Caregiver,donut+n,"(18,24]",18,1,FALSE
Violet,Caregiver,donut+n,"(24,30]",24,1,FALSE
Violet,Caregiver,door+n,"(18,24]",18,1,FALSE
Violet,Caregiver,door+n,"(24,30]",24,2,TRUE
Violet,Caregiver,door+n,"(30,36]",30,1,FALSE
Violet,Caregiver,door+n,"(42,48]",42,2,TRUE
Violet,Caregiver,down+r,"(12,18]",12,1,FALSE
Violet,Caregiver,down+r,"(18,24]",18,2,TRUE
Violet,Caregiver,down+r,"(24,30]",24,2,TRUE
Violet,Caregiver,down+r,"(30,36]",30,2,TRUE
Violet,Caregiver,down+r,"(36,42]",36,2,TRUE
Violet,Caregiver,down+r,"(42,48]",42,2,TRUE
Violet,Caregiver,draw+v,"(18,24]",18,1,FALSE
Violet,Caregiver,draw+v,"(24,30]",24,2,TRUE
Violet,Caregiver,draw+v,"(30,36]",30,2,TRUE
Violet,Caregiver,draw+v,"(36,42]",36,3,TRUE
Violet,Caregiver,draw+v,"(42,48]",42,2,TRUE
Violet,Caregiver,drawer+n,"(12,18]",12,1,FALSE
Violet,Caregiver,drawer+n,"(18,24]",18,1,FALSE
Violet,Caregiver,drawer+n,"(24,30]",24,1,FALSE
Violet,Caregiver,drawer+n,"(36,42]",36,1,FALSE
Violet,Caregiver,dress+n,"(24,30]",24,1,FALSE
Violet,Caregiver,dress+n,"(30,36]",30,2,TRUE
Violet,Caregiver,dress+v,"(18,24]",18,1,FALSE
Violet,Caregiver,drop+v,"(42,48]",42,1,FALSE
Violet,Caregiver,dry+a,"(30,36]",30,1,FALSE
Violet,Caregiver,dry+v,"(24,30]",24,1,FALSE
Violet,Caregiver,dry+v,"(30,36]",30,1,FALSE
Violet,Caregiver,dry+v,"(42,48]",42,1,FALSE
Violet,Caregiver,dryer+n,"(30,36]",30,1,FALSE
Violet,Caregiver,duck+n,"(12,18]",12,1,FALSE
Violet,Caregiver,duck+n,"(18,24]",18,1,FALSE
Violet,Caregiver,duck+n,"(24,30]",24,1,FALSE
Violet,Caregiver,duck+n,"(30,36]",30,1,FALSE
Violet,Caregiver,duck+n,"(36,42]",36,1,FALSE
Violet,Caregiver,dump+v,"(12,18]",12,1,FALSE
Violet,Caregiver,dump+v,"(18,24]",18,1,FALSE
Violet,Caregiver,ear+n,"(12,18]",12,2,TRUE
Violet,Caregiver,ear+n,"(18,24]",18,1,FALSE
Violet,Caregiver,ear+n,"(24,30]",24,1,FALSE
Violet,Caregiver,ear+n,"(30,36]",30,2,TRUE
Violet,Caregiver,ear+n,"(36,42]",36,1,FALSE
Violet,Caregiver,ear+n,"(42,48]",42,2,TRUE
Violet,Caregiver,eat+v,"(12,18]",12,2,TRUE
Violet,Caregiver,eat+v,"(24,30]",24,3,TRUE
Violet,Caregiver,eat+v,"(30,36]",30,2,TRUE
Violet,Caregiver,eat+v,"(36,42]",36,2,TRUE
Violet,Caregiver,eat+v,"(42,48]",42,3,TRUE
Violet,Caregiver,egg+n,"(12,18]",12,1,FALSE
Violet,Caregiver,egg+n,"(18,24]",18,2,TRUE
Violet,Caregiver,egg+n,"(30,36]",30,1,FALSE
Violet,Caregiver,egg+n,"(42,48]",42,1,FALSE
Violet,Caregiver,elephant+n,"(12,18]",12,1,FALSE
Violet,Caregiver,elephant+n,"(18,24]",18,1,FALSE
Violet,Caregiver,elephant+n,"(24,30]",24,1,FALSE
Violet,Caregiver,elephant+n,"(30,36]",30,1,FALSE
Violet,Caregiver,elephant+n,"(36,42]",36,1,FALSE
Violet,Caregiver,elephant+n,"(42,48]",42,1,FALSE
Violet,Caregiver,empty+a,"(12,18]",12,1,FALSE
Violet,Caregiver,empty+a,"(30,36]",30,1,FALSE
Violet,Caregiver,eye+n,"(12,18]",12,1,FALSE
Violet,Caregiver,eye+n,"(18,24]",18,2,TRUE
Violet,Caregiver,eye+n,"(24,30]",24,1,FALSE
Violet,Caregiver,eye+n,"(30,36]",30,1,FALSE
Violet,Caregiver,eye+n,"(36,42]",36,1,FALSE
Violet,Caregiver,eye+n,"(42,48]",42,1,FALSE
Violet,Caregiver,face+n,"(12,18]",12,1,FALSE
Violet,Caregiver,face+n,"(18,24]",18,1,FALSE
Violet,Caregiver,face+n,"(24,30]",24,2,TRUE
Violet,Caregiver,face+n,"(30,36]",30,1,FALSE
Violet,Caregiver,face+n,"(42,48]",42,2,TRUE
Violet,Caregiver,fall+n,"(12,18]",12,1,FALSE
Violet,Caregiver,fall+n,"(30,36]",30,1,FALSE
Violet,Caregiver,fall+v,"(18,24]",18,1,FALSE
Violet,Caregiver,fall+v,"(30,36]",30,2,TRUE
Violet,Caregiver,farm+n,"(18,24]",18,1,FALSE
Violet,Caregiver,farm+n,"(24,30]",24,1,FALSE
Violet,Caregiver,fast+a,"(30,36]",30,1,FALSE
Violet,Caregiver,fast+a,"(36,42]",36,1,FALSE
Violet,Caregiver,fast+a,"(42,48]",42,1,FALSE
Violet,Caregiver,fast+r,"(12,18]",12,1,FALSE
Violet,Caregiver,fast+r,"(18,24]",18,1,FALSE
Violet,Caregiver,fast+r,"(24,30]",24,1,FALSE
Violet,Caregiver,find+v,"(12,18]",12,4,TRUE
Violet,Caregiver,find+v,"(18,24]",18,1,FALSE
Violet,Caregiver,find+v,"(24,30]",24,3,TRUE
Violet,Caregiver,find+v,"(30,36]",30,4,TRUE
Violet,Caregiver,find+v,"(36,42]",36,1,FALSE
Violet,Caregiver,find+v,"(42,48]",42,2,TRUE
Violet,Caregiver,fine+a,"(12,18]",12,1,FALSE
Violet,Caregiver,fine+a,"(24,30]",24,1,FALSE
Violet,Caregiver,fine+a,"(30,36]",30,1,FALSE
Violet,Caregiver,fine+a,"(42,48]",42,1,FALSE
Violet,Caregiver,finger+n,"(18,24]",18,1,FALSE
Violet,Caregiver,finger+n,"(24,30]",24,1,FALSE
Violet,Caregiver,finger+n,"(30,36]",30,1,FALSE
Violet,Caregiver,finger+n,"(36,42]",36,1,FALSE
Violet,Caregiver,finish+v,"(12,18]",12,1,FALSE
Violet,Caregiver,finish+v,"(18,24]",18,1,FALSE
Violet,Caregiver,finish+v,"(24,30]",24,3,TRUE
Violet,Caregiver,finish+v,"(30,36]",30,2,TRUE
Violet,Caregiver,finish+v,"(36,42]",36,1,FALSE
Violet,Caregiver,finish+v,"(42,48]",42,2,TRUE
Violet,Caregiver,first+a,"(12,18]",12,1,FALSE
Violet,Caregiver,first+a,"(18,24]",18,1,FALSE
Violet,Caregiver,first+a,"(24,30]",24,1,FALSE
Violet,Caregiver,first+a,"(30,36]",30,1,FALSE
Violet,Caregiver,first+a,"(36,42]",36,1,FALSE
Violet,Caregiver,first+a,"(42,48]",42,1,FALSE
Violet,Caregiver,first+r,"(12,18]",12,2,TRUE
Violet,Caregiver,first+r,"(18,24]",18,2,TRUE
Violet,Caregiver,first+r,"(24,30]",24,1,FALSE
Violet,Caregiver,first+r,"(30,36]",30,1,FALSE
Violet,Caregiver,first+r,"(36,42]",36,2,TRUE
Violet,Caregiver,first+r,"(42,48]",42,2,TRUE
Violet,Caregiver,fit+v,"(12,18]",12,2,TRUE
Violet,Caregiver,fit+v,"(18,24]",18,3,TRUE
Violet,Caregiver,fit+v,"(24,30]",24,2,TRUE
Violet,Caregiver,fit+v,"(30,36]",30,2,TRUE
Violet,Caregiver,fix+v,"(12,18]",12,1,FALSE
Violet,Caregiver,fix+v,"(18,24]",18,1,FALSE
Violet,Caregiver,fix+v,"(24,30]",24,1,FALSE
Violet,Caregiver,fix+v,"(30,36]",30,2,TRUE
Violet,Caregiver,flag+n,"(18,24]",18,1,FALSE
Violet,Caregiver,flower+n,"(12,18]",12,1,FALSE
Violet,Caregiver,flower+n,"(18,24]",18,1,FALSE
Violet,Caregiver,flower+n,"(24,30]",24,1,FALSE
Violet,Caregiver,flower+n,"(30,36]",30,1,FALSE
Violet,Caregiver,flower+n,"(42,48]",42,1,FALSE
Violet,Caregiver,food+n,"(12,18]",12,3,TRUE
Violet,Caregiver,food+n,"(30,36]",30,2,TRUE
Violet,Caregiver,food+n,"(36,42]",36,1,FALSE
Violet,Caregiver,food+n,"(42,48]",42,2,TRUE
Violet,Caregiver,foot+n,"(12,18]",12,2,TRUE
Violet,Caregiver,foot+n,"(18,24]",18,2,TRUE
Violet,Caregiver,foot+n,"(24,30]",24,2,TRUE
Violet,Caregiver,foot+n,"(30,36]",30,2,TRUE
Violet,Caregiver,foot+n,"(36,42]",36,4,TRUE
Violet,Caregiver,foot+n,"(42,48]",42,2,TRUE
Violet,Caregiver,friend+n,"(24,30]",24,2,TRUE
Violet,Caregiver,friend+n,"(30,36]",30,2,TRUE
Violet,Caregiver,friend+n,"(36,42]",36,1,FALSE
Violet,Caregiver,friend+n,"(42,48]",42,2,TRUE
Violet,Caregiver,frog+n,"(18,24]",18,1,FALSE
Violet,Caregiver,frog+n,"(24,30]",24,1,FALSE
Violet,Caregiver,frog+n,"(30,36]",30,1,FALSE
Violet,Caregiver,frog+n,"(36,42]",36,1,FALSE
Violet,Caregiver,frog+n,"(42,48]",42,1,FALSE
Violet,Caregiver,full+a,"(30,36]",30,1,FALSE
Violet,Caregiver,game+n,"(12,18]",12,2,TRUE
Violet,Caregiver,game+n,"(18,24]",18,2,TRUE
Violet,Caregiver,game+n,"(24,30]",24,3,TRUE
Violet,Caregiver,game+n,"(30,36]",30,3,TRUE
Violet,Caregiver,game+n,"(36,42]",36,1,FALSE
Violet,Caregiver,game+n,"(42,48]",42,1,FALSE
Violet,Caregiver,garbage+n,"(12,18]",12,1,FALSE
Violet,Caregiver,garbage+n,"(18,24]",18,2,TRUE
Violet,Caregiver,garbage+n,"(36,42]",36,1,FALSE
Violet,Caregiver,garbage+n,"(42,48]",42,1,FALSE
Violet,Caregiver,garden+n,"(12,18]",12,1,FALSE
Violet,Caregiver,garden+n,"(42,48]",42,1,FALSE
Violet,Caregiver,get+v,"(12,18]",12,4,TRUE
Violet,Caregiver,get+v,"(18,24]",18,4,TRUE
Violet,Caregiver,get+v,"(24,30]",24,3,TRUE
Violet,Caregiver,get+v,"(30,36]",30,4,TRUE
Violet,Caregiver,get+v,"(36,42]",36,1,FALSE
Violet,Caregiver,get+v,"(42,48]",42,11,TRUE
Violet,Caregiver,giraffe+n,"(12,18]",12,1,FALSE
Violet,Caregiver,giraffe+n,"(18,24]",18,1,FALSE
Violet,Caregiver,giraffe+n,"(24,30]",24,1,FALSE
Violet,Caregiver,giraffe+n,"(30,36]",30,1,FALSE
Violet,Caregiver,giraffe+n,"(36,42]",36,1,FALSE
Violet,Caregiver,girl+n,"(12,18]",12,2,TRUE
Violet,Caregiver,girl+n,"(18,24]",18,3,TRUE
Violet,Caregiver,girl+n,"(24,30]",24,3,TRUE
Violet,Caregiver,girl+n,"(30,36]",30,2,TRUE
Violet,Caregiver,girl+n,"(36,42]",36,1,FALSE
Violet,Caregiver,girl+n,"(42,48]",42,2,TRUE
Violet,Caregiver,give+v,"(12,18]",12,4,TRUE
Violet,Caregiver,give+v,"(18,24]",18,3,TRUE
Violet,Caregiver,give+v,"(30,36]",30,1,FALSE
Violet,Caregiver,give+v,"(36,42]",36,3,TRUE
Violet,Caregiver,give+v,"(42,48]",42,3,TRUE
Violet,Caregiver,glass+n,"(12,18]",12,1,FALSE
